neighborhood,neighborhood_latitude,neighborhood_longitude,venue_name,venue_id,venue_rating,venue_category,venue_address,venue_city,venue_latitude,venue_longitude
Playa Vista,33.97395000000006,-118.43037999999996,MeSoHungry Truck,4d2e10dba6df6dcb04c8d57a,,Food Truck,Greater LA Metro Area,"Southern California, CA",33.97574080696435,-118.42737439024252
Playa Vista,33.97395000000006,-118.43037999999996,Yalla Truck,4f3d67a6e4b085c2d9c632d6,,Food Truck,"Los Angeles, CA 90066",United States,33.97561427793241,-118.42753981886767
Playa Vista,33.97395000000006,-118.43037999999996,Prince of Venice Food Truck,59dc3150ee7120522b2f1a6e,,Food Truck,"Los Angeles, CA",United States,33.97566573986526,-118.42749418340124
Playa Vista,33.97395000000006,-118.43037999999996,Ragin Cajun cafe on wheels,5009b306e4b03bf18f223896,,Food Truck,(moving Target),"Burbank, CA 91504",33.97570792083399,-118.42742573017824
Playa Vista,33.97395000000006,-118.43037999999996,pho king awesome food truck,568ed20b498e3bd218104dad,,Food Truck,"El Segundo, CA",United States,33.975659376336786,-118.42730023252972
Playa Vista,33.97395000000006,-118.43037999999996,Hang 10 Tacos,5069ee46e4b04cedfda0a169,,Food Truck,"Los Angeles, CA 90066",United States,33.975550033574414,-118.4273572769271
Playa Vista,33.97395000000006,-118.43037999999996,Canvas Food Truck,521cf99911d2b6801bba7d3a,,Food Truck,3505 W Magnolia Blvd (Avon St),"Burbank, CA 91505",33.97571010199321,-118.42731734585098
Playa Vista,33.97395000000006,-118.43037999999996,Pinch of Flavor,55fb1653498e4df93018f3bf,,Food Truck,"Los Angeles, CA",United States,33.975599383382125,-118.42722037034059
Playa Vista,33.97395000000006,-118.43037999999996,Seoul Sausage,509464d2e4b0b68d67e20d75,,Food Truck,"Greater LA Metro Area, CA 91723",United States,33.975582072456774,-118.42768813404729
Playa Vista,33.97395000000006,-118.43037999999996,Vchos Truck,59a8609281348858ce6de1a7,,Food Truck,3301 Exposition Blvd (34th Street),"Santa Monica, CA 90404",33.97571015714014,-118.42715762145092
Playa Vista,33.97395000000006,-118.43037999999996,Grilled Cheese Truck,56ae7c67498ee2682b30fa12,,Food Truck,"Los Angeles, CA",United States,33.975371593748164,-118.42679253653363
Playa Vista,33.97395000000006,-118.43037999999996,Point's West Cafe,534d884e498e0b0151715595,,Café,5510 Lincoln Blvd (EA Way),"Playa Vista, CA 90094",33.97354143028269,-118.42954206266505
Playa Vista,33.97395000000006,-118.43037999999996,The Urban Oven,5075f6e7e4b0cf745b0cb62a,,Food Truck,2115 Farrel Avenue,"Redondo Beach, CA 90066",33.975601564240456,-118.42711198587996
Playa Vista,33.97395000000006,-118.43037999999996,G's Taco Spot on Wheels,545bddc6498ee895b5111aca,,Food Truck,"Los Angeles, CA",United States,33.9744886458481,-118.4261251136039
Playa Vista,33.97395000000006,-118.43037999999996,Schmuck With A Truck,4fc04c54e4b0bb0732068586,,Food Truck,"Los Angeles, CA 90404",United States,33.97587808919583,-118.4271062814327
Playa Vista,33.97395000000006,-118.43037999999996,Cali Banh Mi,5c2fd744018cbb002c213596,,Food Truck,"Los Angeles, CA 90094",United States,33.975246,-118.42658
Playa Vista,33.97395000000006,-118.43037999999996,Caribe Fusion,5bb3c5437dc9e100392faf51,,Food Truck,1640 sepulveda (Santa Monica),"Los Angeles, CA 90025",33.9758315599691,-118.42735157248823
Playa Vista,33.97395000000006,-118.43037999999996,Rainbow Catering Food Truck,5babb28b628c83002cea489d,,Food Truck,Alla Rd. (Jefferson Blvd.),"Los Angeles, CA 90066",33.97524794071516,-118.42690662565612
Playa Vista,33.97395000000006,-118.43037999999996,Shmucktruck,50e5ea9de4b06958ab1555df,,Food Truck,California,United States,33.97590730783218,-118.42732875473085
Playa Vista,33.97395000000006,-118.43037999999996,La Lola Loca,54860f01498e36f1d8956d75,,Food Truck,"Los Angeles, CA",United States,33.975708,-118.427092
Playa Vista,33.97395000000006,-118.43037999999996,MRKT,54da6fd2498e88e70c6a10ed,,Café,"Los Angeles, CA 90094",United States,33.97633050601525,-118.42589313632222
Playa Vista,33.97395000000006,-118.43037999999996,Seoul Sausage Food Truck,50ca2bdbe4b088d26076dee1,,Food Truck,"El Segundo, CA 90245",United States,33.975658872736005,-118.42668415179497
Playa Vista,33.97395000000006,-118.43037999999996,Playa Advance Urgent Care,51c4e62b498ec34c443ebfe0,,Urgent Care Center,5450 Lincoln Blvd,"Playa Vista, CA 90094",33.973798945387344,-118.43070574886926
Playa Vista,33.97395000000006,-118.43037999999996,Playa Medical Plaza,54946e86498ea3488d9ea970,,Medical Center,5450 Lincoln Blvd,"Los Angeles, CA 90094",33.973648,-118.430715
Playa Vista,33.97395000000006,-118.43037999999996,Advance Surgical Institute,52433c9911d24d114655f142,,Doctor's Office,"Los Angeles, CA",United States,33.973863,-118.430711
Playa Vista,33.97395000000006,-118.43037999999996,Sunrise of Playa Vista,50d48c8d3d7ceffe09c89164,,Assisted Living,5555 Playa Vista Dr,"Los Angeles, CA 90094",33.97338775,-118.42797601
Playa Vista,33.97395000000006,-118.43037999999996,Dr  Sheikh,51eec543498e53890c2ccafc,,Doctor's Office,"Los Angeles, CA",United States,33.97369384765625,-118.43363189697266
Playa Vista,33.97395000000006,-118.43037999999996,Dr. Dennis H. Kim M.D.,55942585498e9fea7e65a2a5,,Doctor's Office,414 N Camden Dr,"Beverly Hills, CA 90210",33.976982,-118.427797
Playa Vista,33.97395000000006,-118.43037999999996,Playa Physical Therapy,4c2e19cf7d85a59315b453f3,,Medical Center,13163 Fountain Park Dr Ste A,"Los Angeles, CA 90094",33.9744609,-118.4303663
Playa Vista,33.97395000000006,-118.43037999999996,McClintock Dental,4b997ba7f964a520067e35e3,,Dentist's Office,6020 Seabluff Dr (Suite 5),"Los Angeles, CA 90094",33.97405603201582,-118.42398378030244
Playa Vista,33.97395000000006,-118.43037999999996,Living Room Floor,4da269f0bf22a143df56b2f8,,Lounge,"Playa Vista, CA",United States,33.974492,-118.429951
Playa Vista,33.97395000000006,-118.43037999999996,The Grotto @ T1,562fcb7d498ed0a198dd6d67,,Speakeasy,13031 W Jefferson Blvd (Alla Rd),"Los Angeles, CA 90094",33.97547782374085,-118.4266483688351
Playa Vista,33.97395000000006,-118.43037999999996,Catarmaran Tower,4e5396d0b61c309d14f8f842,,Other Nightlife,"Los Angeles, CA",United States,33.973205,-118.423986
Playa Vista,33.97395000000006,-118.43037999999996,Winc,563bfe6dcd101713694896f8,,Wine Bar,5340 Alla Rd (Coral Tree Place),"Los Angeles, CA 90066",33.977139670257024,-118.42508554458617
Playa Vista,33.97395000000006,-118.43037999999996,Plesantville,4e3d85b72271d21e86f73b58,,Speakeasy,California,United States,33.973158,-118.424281
Playa Vista,33.97395000000006,-118.43037999999996,Concerto Buddha Lounge,4dfd808662846d918b982b9a,,Nightlife Spot,"Los Angeles, CA",United States,33.972931,-118.424451
Playa Vista,33.97395000000006,-118.43037999999996,Electronic Arts Los Angeles,4a808866f964a52089f51fe3,,Office,5510 Lincoln Blvd (Jefferson Blvd),"Los Angeles, CA 90094",33.97338717024928,-118.42973510724933
Playa Vista,33.97395000000006,-118.43037999999996,The EA Experience,4b8d51b8f964a5204af432e3,,Video Game Store,5510 Lincoln Blvd (Jefferson Blvd.),"Playa Vista, CA 90094",33.97314743676484,-118.43032355870757
Playa Vista,33.97395000000006,-118.43037999999996,Mccarthy Waters Edge,5b742e3e0457b7002c1e729e,,Construction & Landscaping,"Los Angeles, CA 90094",United States,33.973385,-118.429062
Playa Vista,33.97395000000006,-118.43037999999996,AT&T,57b49010498ede0171dc2bf8,,Mobile Phone Shop,12746 Jefferson Blvd,"Playa Vista, CA 90094",33.97469,-118.42896
Playa Vista,33.97395000000006,-118.43037999999996,"Visual Eyez Studio, Inc.",4dd20d8ad16465f3f949f95b,,Design Studio,"Culver City, CA 90094",United States,33.975797,-118.4290931
Playa Vista,33.97395000000006,-118.43037999999996,Reserve Bike Shop,55a591ac498e414d34a11221,,Bike Shop,13031 W Jefferson Blvd (Allah Road),"Los Angeles, CA 90094",33.97547954618549,-118.42662710716742
Playa Vista,33.97395000000006,-118.43037999999996,Wiredrive,5508a379498e1ad7cf0994c7,,IT Services,5340 Alla Rd Ste 109,"Los Angeles, CA 90066",33.97735319801814,-118.42587947845459
Playa Vista,33.97395000000006,-118.43037999999996,Farmers Market Marina Del Rey,4c9cf8bfd3c2b60c63c7bcbc,,Farmers Market,"Marina del Rey, CA 90292",United States,33.97833994483963,-118.43203485111792
Playa Vista,33.97395000000006,-118.43037999999996,WINC Winery,53f2839a498edb315472b658,,Club House,5340 Alla Road (Jefferson Blvd.),"Los Angeles, CA 90066",33.97745988894157,-118.42529225731468
Playa Vista,33.97395000000006,-118.43037999999996,Hollyway Cleaners,4b453831f964a5205b0826e3,,Laundry Service,13020 Pacific Promenade #4 (South Para Way),"Playa Vista, CA 90094",33.97409933144673,-118.42387896725738
Playa del Rey,33.95924000000008,-118.44800999999997,Trilogy Guitars,4f49930be4b07165fa5c864f,,Music Venue,316 1/2,"Playa del Rey, CA 90293",33.958376,-118.449072
Playa del Rey,33.95924000000008,-118.44800999999997,Fireworks on Laguna Del Rey rooftop,51d667db498e147aaa63bea6,,General Entertainment,"Los Angeles, CA",United States,33.962888,-118.451921
Playa del Rey,33.95924000000008,-118.44800999999997,Knockout La,5a7279f959c42372507cbd80,,Yoga Studio,177 Culver Blvd.,"Los Angeles, CA 90293",33.95863,-118.448928
Playa del Rey,33.95924000000008,-118.44800999999997,Art Of Pilates,51460f81e4b0111dac042671,,Pilates Studio,165 Culver Blvd,"Playa del Rey, CA 90293",33.958671863749686,-118.44912681996593
Playa del Rey,33.95924000000008,-118.44800999999997,Fitness Underground Bootcamp,4d3b21121fc36dcb5e1d6ef5,,Gym,Pacific Ave. (66th Ave),"Playa del Rey, CA",33.95938,-118.45078138333334
Playa del Rey,33.95924000000008,-118.44800999999997,Seaside Shotokan,4f1b1c4fe4b0838231c5d54a,,Martial Arts Dojo,Culver Blvd.,"Playa del Rey, CA 90293",33.9587258434575,-118.44919814159198
Playa del Rey,33.95924000000008,-118.44800999999997,Gym @ The Breakers,4f12f622e4b0f2c212ea171d,,Gym,"Playa del Rey, CA 90293",United States,33.95411486359806,-118.44858784556112
Playa del Rey,33.95924000000008,-118.44800999999997,Power Yoga,5178b1f6e4b079827c3f6622,,Yoga Studio,"Los Angeles, CA",United States,33.962762,-118.45086
Playa del Rey,33.95924000000008,-118.44800999999997,Playa Del Rey Running Trail,4e6bd86452b1456286183eb3,,Track,California,United States,33.96279346870032,-118.45107464526188
Playa del Rey,33.95924000000008,-118.44800999999997,Cafe Milan,4b23dc73f964a520685b24e3,,Café,205 Culver Blvd (Vista Del Mar),"Playa del Rey, CA 90293",33.959491244080006,-118.44837901762116
Playa del Rey,33.95924000000008,-118.44800999999997,Tanner's Coffee Co,49c82e1ef964a520fb571fe3,,Coffee Shop,200 Culver Blvd (at Vista del Mar),"Playa del Rey, CA 90293",33.95889540398287,-118.44840051124363
Playa del Rey,33.95924000000008,-118.44800999999997,ASAP Phorage,54ac66d4498e33b408b100db,,Vietnamese Restaurant,303 Culver Blvd,"Playa del Rey, CA 90293",33.959615081161765,-118.44781775391435
Playa del Rey,33.95924000000008,-118.44800999999997,Outlaws Restaurant,572e3988498e77d16ad134fd,,Burger Joint,"Los Angeles, CA",United States,33.959172,-118.447929
Playa del Rey,33.95924000000008,-118.44800999999997,Cantalini's Salerno Beach Restaurant,4a763668f964a5209ce21fe3,,Italian Restaurant,193 Culver Blvd (at Vista del Mar),"Playa del Rey, CA 90293",33.95893160867446,-118.44863094893839
Playa del Rey,33.95924000000008,-118.44800999999997,Cafe Time,5a91a2e7588e361c194d0e38,,Café,207 Culver Blvd,"Playa del Rey, CA 90293",33.959576,-118.448213
Playa del Rey,33.95924000000008,-118.44800999999997,small batch,55c55d0e498e63aa78576d99,,Ice Cream Shop,"Los Angeles, CA",United States,33.958957835361325,-118.44931221536797
Playa del Rey,33.95924000000008,-118.44800999999997,The Shack,467030b8f964a520c3471fe3,,Burger Joint,185 Culver Blvd (Vista Del Mar),"Playa del Rey, CA 90293",33.958772308400995,-118.4487832926143
Playa del Rey,33.95924000000008,-118.44800999999997,Bacari PDR,539f7589498ea6a8236a0346,,Italian Restaurant,6805 Vista del Mar Ln,"Playa del Rey, CA 90293",33.9586949309855,-118.44848281933389
Playa del Rey,33.95924000000008,-118.44800999999997,TikiFish,596ac7a3f427de7e0c1e94ca,,Seafood Restaurant,"Los Angeles, CA 90293",United States,33.959651,-118.447839
Playa del Rey,33.95924000000008,-118.44800999999997,King Beach,5b89bf23db2aeb002c0e9f97,,Café,"Los Angeles, CA 90293",United States,33.957957,-118.449654
Playa del Rey,33.95924000000008,-118.44800999999997,Shark Island Grill,53e5622d498ed7b6e9d5deb4,,Mexican Restaurant,"Los Angeles, CA",United States,33.959705,-118.447887
Playa del Rey,33.95924000000008,-118.44800999999997,Dockside,5393a064498e0e408d3c209b,,Seafood Restaurant,119 Culver Blvd,"Playa del Rey, CA 90293",33.957917,-118.449755
Playa del Rey,33.95924000000008,-118.44800999999997,Chloe,4f323eba19836c91c7c481b5,,American Restaurant,333 Culver Blvd,"Venice, CA 90293",33.95989,-118.44721
Playa del Rey,33.95924000000008,-118.44800999999997,The Tripel,4d9bcee77ae5548176944074,,Bar,333 Culver Blvd,"Playa del Rey, CA 90293",33.96032128908312,-118.44682420166032
Playa del Rey,33.95924000000008,-118.44800999999997,Good Morning Vietnam,5a29b2a12619ee18e053d200,,Vietnamese Restaurant,423 Culver Blvd,"Los Angeles, CA 90293",33.96135047581606,-118.44586864113808
Playa del Rey,33.95924000000008,-118.44800999999997,Playa Provisions,5375554911d2c45e456a9a69,,Restaurant,119 Culver Blvd,"Playa del Rey, CA 90293",33.9579743738922,-118.44969167567561
Playa del Rey,33.95924000000008,-118.44800999999997,California Steak & Fries,4d4e1582122b548137c3814f,,Sandwich Place,138 Culver Blvd,"Los Angeles, CA 90293",33.957838957451166,-118.4493141602347
Playa del Rey,33.95924000000008,-118.44800999999997,Caffé Pinguini,4b69d2e6f964a52075b62be3,,Italian Restaurant,6935 Pacific Ave (at Culver Blvd),"Playa del Rey, CA 90293",33.95748610283332,-118.4494866880423
Playa del Rey,33.95924000000008,-118.44800999999997,Señor G's,4a60eb26f964a52077c11fe3,,Mexican Restaurant,343 Culver Blvd (btwn Pershing Dr & Nicholson St),"Playa del Rey, CA 90293",33.96057906518062,-118.44649870267503
Playa del Rey,33.95924000000008,-118.44800999999997,Szechwan Palace Restaurant,4afc6d34f964a5208d2222e3,,Chinese Restaurant,431 Culver Blvd,"Playa del Rey, CA 90293",33.961579321415925,-118.44553567256605
Playa del Rey,33.95924000000008,-118.44800999999997,Tandoor A India,4a8e0514f964a520c51120e3,,Indian Restaurant,8412 Pershing Dr. (btw Manchester Ave. & Campdell St.),"Playa del Rey, CA 90293",33.95720599184458,-118.44280779382194
Playa del Rey,33.95924000000008,-118.44800999999997,Hacienda Playa,4ee95b9430f8b39980e75d10,,Mexican Restaurant,8415 Pershing Dr (at W Manchester Ave),"Playa del Rey, CA 90293",33.95690755881116,-118.44307576578224
Playa del Rey,33.95924000000008,-118.44800999999997,Sun Cho Acupuncture,5279aae5498e864f181c5258,,Acupuncturist,211 Culver Blvd Ste G (Vista Del Mar),"Playa del Rey, CA 90293",33.96001434326172,-118.44761657714844
Playa del Rey,33.95924000000008,-118.44800999999997,Playa del rey Chiropractic,4c6983478d22c928b16fb745,,Chiropractor,211 Culver Blvd Ste G,"Playa del Rey, CA 90293",33.959117,-118.449095
Playa del Rey,33.95924000000008,-118.44800999999997,Dr. Nolan DDS,4c66ae5519f3c9b69a6fa0ff,,Dentist's Office,211 Culver Blvd,"Playa del Rey, CA 90293",33.958787,-118.448313
Playa del Rey,33.95924000000008,-118.44800999999997,Dr. Rush Goodman DDS,502a845ae4b0e1a0d3891ce5,,Dentist's Office,8405 Pershing Dr Ste 403 (Manchester),"Playa del Rey, CA 90293",33.957075,-118.443268
Playa del Rey,33.95924000000008,-118.44800999999997,Jerome A. Guttman DDS,4f2e0085121d3f490043c3e4,,Dentist's Office,211 Culver Blvd Ste T,"Playa del Rey, CA 90293",33.9595423,-118.4483008
Playa del Rey,33.95924000000008,-118.44800999999997,Mo's Place,44ffebcbf964a520a7381fe3,,Dive Bar,203 Culver Blvd (Vista Del Mar),"Playa del Rey, CA 90293",33.95941919371666,-118.44848749325719
Playa del Rey,33.95924000000008,-118.44800999999997,Harbor Room,3fd66200f964a520feef1ee3,,Dive Bar,195 Culver Blvd,"Playa del Rey, CA 90293",33.9590652809803,-118.44855528179434
Playa del Rey,33.95924000000008,-118.44800999999997,Grain Whiskey Bar,53acaad3498ec5c3187d3869,,Whisky Bar,119 Culver Blvd,"Playa del Rey, CA 90293",33.95807843931126,-118.44973473623806
Playa del Rey,33.95924000000008,-118.44800999999997,119 Culver Blvd,4c3114d3213c2d7f9a75335d,,Bar,119 Culver Blvd,"Playa del Rey, CA 90293",33.958051,-118.449631
Playa del Rey,33.95924000000008,-118.44800999999997,Prince O'Whales,3fd66200f964a520ffef1ee3,,Dive Bar,335 Culver Blvd,"Playa del Rey, CA 90293",33.960386790090325,-118.44676027484942
Playa del Rey,33.95924000000008,-118.44800999999997,Ashmas tree at POW,5219a52011d25b1b274bbcd3,,Dive Bar,"Los Angeles, CA",United States,33.960537,-118.446949
Playa del Rey,33.95924000000008,-118.44800999999997,Derricks,4d5d74bc5d1537042fe27ee7,,Speakeasy,CA 90293,United States,33.95776696,-118.44451961
Playa del Rey,33.95924000000008,-118.44800999999997,Club Zitola,4df85bc3ae608a367ce97ad7,,Lounge,8156 Zitola Terrace,"Los Angeles, CA",33.960075,-118.443683
Playa del Rey,33.95924000000008,-118.44800999999997,International House Of Hotcakes,505fc602e4b0a70768ba23d6,,Wine Bar,"Playa del Rey, CA 90293",United States,33.959962,-118.44461
Playa del Rey,33.95924000000008,-118.44800999999997,Oh Yeah Playa Yeah,4ce6254bf1c6236adadb51f0,,Beer Garden,101 1/2 Montreal St,"Playa del Rey, CA 90293",33.957087993621826,-118.44968676567078
Playa del Rey,33.95924000000008,-118.44800999999997,Satan's Maw,4b92d018f964a5202a1e34e3,,Strip Club,7049 Trolleyway,"Los Angeles, CA 90293",33.955092225513816,-118.44898140120196
Playa del Rey,33.95924000000008,-118.44800999999997,Spa Nails Del Rey,4c7014cdd274b60c467bd80d,,Nail Salon,"Playa del Rey, CA 90293",United States,33.95962013220281,-118.44768507227849
Playa del Rey,33.95924000000008,-118.44800999999997,Matilla Village Center,510ef1dde4b0bb3c6b422f60,,Shopping Mall,"Playa del Rey, CA 90293",United States,33.95910491125864,-118.44847947500371
Playa del Rey,33.95924000000008,-118.44800999999997,Sandune Liquor,4b85f8adf964a520187c31e3,,Liquor Store,317 Culver Blvd,"Playa del Rey, CA 90293",33.95990215354236,-118.44713932770016
Playa del Rey,33.95924000000008,-118.44800999999997,Gordons Market,4bafcebff964a5206a223ce3,,Grocery Store,"Playa del Rey, CA 90293",United States,33.95954,-118.447846
Playa del Rey,33.95924000000008,-118.44800999999997,Clean Aesthetic,5a35b1bf1b0ea57a2fecc0af,,Clothing Store,323 Culver Blvd,"Los Angeles, CA 90293",33.95994,-118.44747
Playa del Rey,33.95924000000008,-118.44800999999997,The Playa Post,5169d357498ee52d3547a9e9,,Boutique,221 Culver Blvd (Vista Del Mar/in Matilla Village Shopping Center),"Playa del Rey, CA 90293",33.959392,-118.448282
Playa del Rey,33.95924000000008,-118.44800999999997,goodr cabana,5998741e73fe2572ebde0cf4,,Accessories Store,"Los Angeles, CA 90293",United States,33.959933,-118.447176
Playa del Rey,33.95924000000008,-118.44800999999997,Seaside Grooming,4b23fcc6f964a520755e24e3,,Pet Service,318 Culver Blvd,"Playa del Rey, CA 90293",33.9598467,-118.44706525
Playa del Rey,33.95924000000008,-118.44800999999997,PLAYA DEL REY FLORIST,4ce17ee7c9a0a0900bd6246a,,Flower Shop,307 Culver Blvd (bottom of Pershing),"Playa del Rey, CA 90293",33.95978197011562,-118.44743569180903
Playa del Rey,33.95924000000008,-118.44800999999997,Beach Enlightenment,4d8513057e8ef04d9f6419be,,Pharmacy,240-256 Culver Blvd,CA 90293,33.95961379440592,-118.44737074679514
Playa del Rey,33.95924000000008,-118.44800999999997,Flamenco West,5243356311d299ab645f9b11,,Boutique,"Los Angeles, CA",United States,33.959839,-118.447257
Playa del Rey,33.95924000000008,-118.44800999999997,Seaside Salon,501afd2de4b02c00a5cfe8c5,,Salon / Barbershop,209 Culver Blvd,"Playa del Rey, CA 90293",33.959642179109196,-118.44577018812022
Playa del Rey,33.95924000000008,-118.44800999999997,Give + Take,4b92b94cf964a520691534e3,,Thrift / Vintage Store,200 Culver Blvd,"Playa del Rey, CA 90293",33.95874977412629,-118.44788628754361
Playa del Rey,33.95924000000008,-118.44800999999997,Tripli-Kit,557bc75e498e76447494e084,,Bookstore,333 Culver Blvd,"Playa del Rey, CA 90293",33.9606310992413,-118.44690524210144
Playa del Rey,33.95924000000008,-118.44800999999997,Blast Surf and Skate,4c8c0f1ff87e224ba77c3105,,Board Shop,323 Culver Blvd,"Playa del Rey, CA 90293",33.960109250651264,-118.44719043032654
Playa del Rey,33.95924000000008,-118.44800999999997,Lektric,52e9a106498e071d72bafd33,,Smoke Shop,"Los Angeles, CA",United States,33.959935,-118.44705
Playa del Rey,33.95924000000008,-118.44800999999997,Bakers Footwear,4d4e1d8ae0f2a1cde2d5898d,,Miscellaneous Shop,138 Culver Blvd,"Los Angeles, CA 90293",33.957838957451166,-118.4493141602347
Playa del Rey,33.95924000000008,-118.44800999999997,blog.getthis.tv,529950c511d20a5e828a006b,,Miscellaneous Shop,"Los Angeles, CA",United States,33.956487,-118.446934
Playa del Rey,33.95924000000008,-118.44800999999997,Sue Cowie,4e47612dd164155c0df32239,,Furniture / Home Store,1426 abbot kinney,"Los Angeles, CA Ca 90291",33.961438,-118.445469
Playa del Rey,33.95924000000008,-118.44800999999997,Selbert Perkins Design,4d40be22b7c25941a86fbbdb,,Design Studio,432 Culver Blvd,"Playa del Rey, CA 90293",33.961364,-118.445272
Porter Ranch,34.28027000000003,-118.56129999999996,YMCA Porter Ranch,4b42bea6f964a52085d925e3,,Gym,11336 Corbin Ave (Rinaldi St.),"Porter Ranch, CA 91326",34.27824309464972,-118.56385842851975
Porter Ranch,34.28027000000003,-118.56129999999996,Pilates Plus Porter Ranch,50dbc347e4b07dd331d7de0a,,Pilates Studio,19723 Rinaldi St (Corbin),"Porter Ranch, CA 91326",34.27558095159008,-118.56305289789915
Porter Ranch,34.28027000000003,-118.56129999999996,Musashi,4b0da345f964a520df4c23e3,,Japanese Restaurant,19713 Rinaldi St (at Corbin Ave.),"Porter Ranch, CA 91326",34.27548176827061,-118.56278079235163
Porter Ranch,34.28027000000003,-118.56129999999996,SUBWAY,4c38f5b50a71c9b695b141c9,,Sandwich Place,19753 Rinaldi St (at Corbin Ave.),"Porter Ranch, CA 91326",34.27522269241799,-118.5634983189219
Porter Ranch,34.28027000000003,-118.56129999999996,Starbucks,44e739b3f964a5208d371fe3,,Coffee Shop,19759 Rinaldi St,"Northridge, CA 91326",34.27518715094883,-118.56355591669991
Porter Ranch,34.28027000000003,-118.56129999999996,Mediterranean Bistro,4ac66a5ef964a52041b420e3,,Mediterranean Restaurant,19735 Rinaldi St,"Northridge, CA 91326",34.27576909045121,-118.5631603066074
Porter Ranch,34.28027000000003,-118.56129999999996,Pömmy's Kitchen,4ea467e9b6347b99689e57da,,Soup Place,California,United States,34.284952,-118.557792
Porter Ranch,34.28027000000003,-118.56129999999996,Pick Up Stix,4babe16cf964a520b8d13ae3,,Chinese Restaurant,19751 Rinaldi St (at Corbin Ave),"Northridge, CA 91326",34.27533953094086,-118.56347404354503
Porter Ranch,34.28027000000003,-118.56129999999996,Baja Fresh,4b956446f964a52025a034e3,,Fast Food Restaurant,"19711 # C Rinaldi St, (Corbin)","Northridge, CA 91326",34.275352,-118.562972
Porter Ranch,34.28027000000003,-118.56129999999996,The Coffee Bean & Tea Leaf,4c44bef8dcd61b8d7dc57b56,,Coffee Shop,19781 Rinaldi St (inside Ralphs),"Porter Ranch, CA 91326",34.275921,-118.563681
Porter Ranch,34.28027000000003,-118.56129999999996,Jerrold Sugarman D.D.S.,4c51a6ab1c67ef3bb1b61ab9,,Dentist's Office,11200 Corbin Ave Ste 106,"Porter Ranch, CA 91326",34.275572521163156,-118.56153320087189
Porter Ranch,34.28027000000003,-118.56129999999996,Visionmax Optometry,4c3f48ae520fa5938e5bc6ac,,Eye Doctor,19733 Rinaldi St,"Porter Ranch, CA 91326",34.275588,-118.563129
Porter Ranch,34.28027000000003,-118.56129999999996,Porter Ranch Urgent Care,4e22113efa761d6710834364,,Urgent Care Center,California,United States,34.274872002955874,-118.5616138936181
Porter Ranch,34.28027000000003,-118.56129999999996,"Dr. Rebecca Lee Pair, DDS",4c72ffa6f3279c744e46b02d,,Dentist's Office,11200 Corbin Ave Ste 108 (Rinaldi),"Northridge, CA 91326",34.27534483738434,-118.56164239263849
Porter Ranch,34.28027000000003,-118.56129999999996,Agopian Orthodontic Specialists,568c5894498e090bd3a3245e,,Dentist's Office,11200 Corbin Ave #102 (Rinaldi),"Porter Ranch, CA 91326",34.275075,-118.561655
Porter Ranch,34.28027000000003,-118.56129999999996,Designer Smiles Orthodontics,4fc839b37716ae2c7e3d0f9f,,Dentist's Office,11200 Corbin Ave Ste 102,"Northridge, CA 91326",34.27494974436814,-118.56202840805054
Porter Ranch,34.28027000000003,-118.56129999999996,Porter Ranch Dental Studio,4e417258814d24fa8b4ed6a5,,Dentist's Office,11200 Corbin Ave #208 (Rinaldi St.),"Porter Ranch, CA 91326",34.2751399,-118.5617357
Porter Ranch,34.28027000000003,-118.56129999999996,Ralphs,4b40e052f964a5209ebc25e3,,Supermarket,19781 Rinaldi St (at Corbin Ave),"Northridge, CA 91326",34.2762206,-118.5636171
Porter Ranch,34.28027000000003,-118.56129999999996,CVS pharmacy,4c48b12bc047be9a5bb23479,,Pharmacy,19783 Rinaldi St (at Porter Ranch Dr),"Northridge, CA 91326",34.276578337594636,-118.5642517936977
Porter Ranch,34.28027000000003,-118.56129999999996,Bath & Body Works,4bc63d4c4241952137d5031d,,Cosmetics Shop,19803 Rinaldi St,"Northridge, CA 91326",34.27665784908774,-118.56459812119733
Porter Ranch,34.28027000000003,-118.56129999999996,Burlington Coat Factory Porter Ranch,5c11bc23625a66002c22ff9a,,Clothing Store,19817 Rinaldi St,"Porter Ranch, CA 91326",34.276701,-118.564794
Porter Ranch,34.28027000000003,-118.56129999999996,The Nail Forum,4bd770190b779c74c13205a0,,Nail Salon,19719 Rinaldi St,"Northridge, CA 91326",34.27550883759493,-118.56290867468213
Porter Ranch,34.28027000000003,-118.56129999999996,Hallmark,4ba54797f964a52077f538e3,,Gift Shop,Rinaldi,"Porter Ranch, CA",34.27570332830066,-118.56326112884499
Porter Ranch,34.28027000000003,-118.56129999999996,Blo (Blow Dry Bar),50a7c7c8e4b02938be5d66d1,,Salon / Barbershop,"Porter R, CA 91326",United States,34.275616183768356,-118.56293054317486
Porter Ranch,34.28027000000003,-118.56129999999996,Tilly's,4bd25bb3caff9521d5c6d2f0,,Clothing Store,19811 Rinaldi St (btwn Porter Ranch & Corbin),"Porter Ranch, CA 91326",34.27719655962395,-118.5655023198207
Porter Ranch,34.28027000000003,-118.56129999999996,Elli Boutique,4dfcf5e1b61c84188eeebcd3,,Boutique,19709 Rinaldi St,"Porter Ranch, CA 91326",34.275366,-118.56297466666666
