neighborhood,neighborhood_latitude,neighborhood_longitude,venue_name,venue_id,venue_rating,venue_category,venue_address,venue_city,venue_latitude,venue_longitude
Adams-Normandie,34.07807700532026,-118.301202,Beverly Bluffs,4c1712b2cd4bc9b6eb6e4feb,,Beer Garden,"Los Angeles, CA 90004",United States,34.0759254175928,-118.30597427038397
Adams-Normandie,34.07807700532026,-118.301202,the copper still,5029a486e4b01275e07e49b3,,Cocktail Bar,4493 Beverly Blvd,"Los Angeles, CA 90004",34.07637852451503,-118.30655608594233
Adams-Normandie,34.07807700532026,-118.301202,Daryl's D.J. Booth,4db4d3ba43a1369cb5c36cc2,,Karaoke Bar,N Kenmore Ave (Rosewood),"Los Angeles, CA 90004",34.07965986666667,-118.29730971666666
Adams-Normandie,34.07807700532026,-118.301202,꽃미남 포차,50bad99fe4b046562a1a45e8,,Other Nightlife,"Los Angeles, CA 90004",United States,34.07644751955435,-118.3054376654438
Adams-Normandie,34.07807700532026,-118.301202,mika's room (((:,4ecd77f6f790d0703522650f,,Other Nightlife,"Los Angeles, CA 90004",United States,34.078657,-118.293636
Adams-Normandie,34.07807700532026,-118.301202,Beverly Hookah,5252fab211d20b9d96a8b615,,Hookah Bar,"Los Angeles, CA 90004",United States,34.07645163039359,-118.29365476393524
Adams-Normandie,34.07807700532026,-118.301202,Kenmore 500 Block,531b8c95498e58a5af96f631,,Other Nightlife,"Los Angeles, CA",United States,34.0805778503418,-118.29706573486328
Adams-Normandie,34.07807700532026,-118.301202,Temporary Spaces 2,4afe68cff964a520602f22e3,,Lounge,4658 Melrose Ave (Normandie),"Los Angeles, CA 90029",34.08258081047024,-118.30209240919001
Adams-Normandie,34.07807700532026,-118.301202,Flaming Moe's,506c1d4ee4b0b6e0eb40b3b0,,Dive Bar,"Los Angeles, CA 90004",United States,34.07392698601256,-118.29679466730516
Adams-Normandie,34.07807700532026,-118.301202,One Eye Jacks,4dfa713e1520879dfb8bb26a,,Dive Bar,3977 Beverly Blvd,"Los Angeles, CA 90004",34.07651438254567,-118.29552412033081
Adams-Normandie,34.07807700532026,-118.301202,Bar Latino,4eef272229c28028e0b0ed9a,,Bar,4675 Melrose Ave (N Kingsley Dr),"Hollywood, CA 90029",34.083776635534655,-118.30246835947037
Adams-Normandie,34.07807700532026,-118.301202,Recharge Point,51533966e4b069341504709d,,Speakeasy,"Los Angeles, CA",United States,34.079499176123356,-118.29394592104921
Adams-Normandie,34.07807700532026,-118.301202,Saver Liquor,4f44b2bb19836ed00195ea69,,Wine Bar,3940 Beverly Blvd,"Los Angeles, CA 90004",34.076125890401414,-118.2936319280621
Adams-Normandie,34.07807700532026,-118.301202,Karma Lounge Los Angeles,4ea9a13e4fc6c67fa3c1b12a,,Lounge,3954 Beverly Blvd,"Los Angeles, CA 90004",34.07602662336694,-118.29510976306227
Adams-Normandie,34.07807700532026,-118.301202,Blakers House,4d7718f5f2c0548120a4a4a1,,Speakeasy,171 S Normandie Ave,"Los Angeles, CA 90004",34.0717451,-118.30088904
Adams-Normandie,34.07807700532026,-118.301202,Facials By Karina,5aad7159acb00b6a1755e368,,Health & Beauty Service,Oakwood and Mariposa,"Los Angeles, CA 90004",34.07746,-118.299405
Adams-Normandie,34.07807700532026,-118.301202,Hana Auto Service,4d84f61f81fdb1f7937c07c0,,Automotive Shop,California,United States,34.07643896799696,-118.30263563472104
Adams-Normandie,34.07807700532026,-118.301202,Pacific Liquor,4f43ce9b19836ed00190bebe,,Liquor Store,4228 Beverly Blvd,"Los Angeles, CA 90004",34.076401,-118.301003
Adams-Normandie,34.07807700532026,-118.301202,David's Barber Shop,4be2319c21d5a59385271611,,Salon / Barbershop,"Los Angeles, CA 90004",United States,34.07639945490368,-118.29956313168485
Adams-Normandie,34.07807700532026,-118.301202,Barkha Threading & Beauty,5a9080a9f427de0ed4b1e070,,Health & Beauty Service,4132 Beverly Blvd,"Los Angeles, CA 90004",34.076237,-118.299095
Adams-Normandie,34.07807700532026,-118.301202,La Tire & Auto Service,5c2a78410e5da800390810c0,,Auto Workshop,"Los Angeles, CA 90004",United States,34.076095,-118.304524
Adams-Normandie,34.07807700532026,-118.301202,El Indio Market,55f37bed498eab249a4503fe,,Market,263 S Alexandria Ave,"Los Angeles, CA 90004",34.080118757821886,-118.30463275485485
Adams-Normandie,34.07807700532026,-118.301202,Excel Lube and Tune,57939256498eece3845eaa4f,,Auto Workshop,4100 Beverly Blvd,"Los Angeles, CA 90004",34.076126,-118.29851
Adams-Normandie,34.07807700532026,-118.301202,El Caney Meat market,4e33685e1495fa2def53a772,,Butcher,4600 Maplewood Ave,"Los Angeles, CA 90004",34.08010803834104,-118.30463275485485
Adams-Normandie,34.07807700532026,-118.301202,Pro Tire,4bc24ebd74a9a5935125d3f6,,Automotive Shop,224 N Serrano Ave,"Los Angeles, CA 90004",34.0761166,-118.30642035
Adams-Normandie,34.07807700532026,-118.301202,Melrose Tires Wheels And Hubcaps,4bbcff2907809521600cda91,,Automotive Shop,4706 Melrose Ave,"Los Angeles, CA 90029",34.083325,-118.302538
Adams-Normandie,34.07807700532026,-118.301202,Sinaloa Market,4c391a94dfb0e21e9aefafa8,,Grocery Store,"Los Angeles, CA 90004",United States,34.076490795469766,-118.29526468526686
Adams-Normandie,34.07807700532026,-118.301202,Digital Auto Sounds,4c01c72ff99620a1162a2504,,Automotive Shop,4400 Beverly Blvd (Hobart),"Los Angeles, CA 90004",34.07607078552246,-118.30477262
Adams-Normandie,34.07807700532026,-118.301202,24 Hours Lavanderia,538532e8498e1eeb964b8aa2,,Laundromat,"Los Angeles, CA",United States,34.076470659182974,-118.30638528578721
Adams-Normandie,34.07807700532026,-118.301202,Kim SunYoung,4c129614a1010f47fa214918,,Cosmetics Shop,"Los Angeles, CA 90004",United States,34.07547420709465,-118.30421031798414
Adams-Normandie,34.07807700532026,-118.301202,Beverly Catalina Car Wash,4baf9015f964a520fb0a3ce3,,Car Wash,Beverly Blvd (Kenmore),"Los Angeles, CA",34.076070302875074,-118.2956428277947
Adams-Normandie,34.07807700532026,-118.301202,Target parking,4ef640d577c8e88f46d37a8f,,Department Store,"Los Angeles, CA 90046",United States,34.07353717418032,-118.29909532333913
Adams-Normandie,34.07807700532026,-118.301202,Figaro Barbers,4dd41f5b22716ea3ce56a29d,,Salon / Barbershop,"Los Angeles, CA 90004",United States,34.07599,-118.2952070163067
Adams-Normandie,34.07807700532026,-118.301202,Coin Laundry Lavanderia,4c8d8c87c37a6dcbe123017b,,Laundry Service,3944 Beverly Blvd,"Los Angeles, CA 90004",34.07609267888187,-118.29471677135794
Adams-Normandie,34.07807700532026,-118.301202,Jacob Pang: Allstate Insurance,53422cfb498ef119f7e932d4,,Insurance Office,"4214 Beverly Blvd, Ste 211","Los Angeles, CA 90004",34.07592037778996,-118.30068043436768
Alhambra,34.09370000000007,-118.12726999999997,The Granada,4ad013e2f964a52085d720e3,,Dance Studio,17 S 1st St,"Alhambra, CA 91801",34.09402451800708,-118.12758435377263
Alhambra,34.09370000000007,-118.12726999999997,Queen Vee Entertainment,500a0768e4b0381c83e4dcd3,,Dance Studio,"Alhambra, CA 91801",United States,34.093588,-118.127035
Alhambra,34.09370000000007,-118.12726999999997,Edwards Alhambra Renaissance 14 & IMAX,4a9713c4f964a520502820e3,,Movie Theater,1 E Main St,"Alhambra, CA 91801",34.095904,-118.12699
Alhambra,34.09370000000007,-118.12726999999997,Mosaic Lizard Theatre,4be5d193d4f7c9b659fa2520,,Theater,112 W Main St,"Alhambra, CA 91801",34.09453586948901,-118.12810115188199
Alhambra,34.09370000000007,-118.12726999999997,Arte Flamenco Dance Theatre,4e4835b8887781a619c2a27c,,Performing Arts Venue,230 Main,"Alhambra, CA",34.0935227911574,-118.12932755990518
Alhambra,34.09370000000007,-118.12726999999997,Taste Of Alhambra,4fcbf0cae4b0a5367d2fb060,,Music Venue,2nd St. (Between Main & Commonwealth),"Alhambra, CA 91801",34.09281926018719,-118.12749474042751
Alhambra,34.09370000000007,-118.12726999999997,Lai Lai Ballroom & Studio,4dc826ea18387d1bd5808f43,,Dance Studio,121 S Garfield Ave (btwn E. Main St. and E. Bay State St),"Alhambra, CA 91801",34.09335525636235,-118.12632326876133
Alhambra,34.09370000000007,-118.12726999999997,Adhesive Games,4df6b9dc1495dd5ffb841222,,Arcade,"Alhambra, CA",United States,34.09447415068083,-118.1273804508551
Alhambra,34.09370000000007,-118.12726999999997,Jayvee Dance Center,4bdf4b13e75c0f47e299ca03,,Dance Studio,216 E Main St,"Alhambra, CA 91801",34.09610169078022,-118.12416047011298
Alhambra,34.09370000000007,-118.12726999999997,K100,4c099ade340720a1b3228593,,General Entertainment,"7N. 3rd street, Alhambra,CA (Main street)","Alhambra, CA 91801",34.09409931010241,-118.1302490964356
Alhambra,34.09370000000007,-118.12726999999997,Jayvee Dance Performing Arts Center,4cafcb6439458cfa85a4fd9f,,Dance Studio,216 E Main St (Chapel ave),"Alhambra, CA 91801",34.09603748609348,-118.12417095771944
Alhambra,34.09370000000007,-118.12726999999997,Center of Worldance,4b536850f964a520529b27e3,,Performing Arts Venue,230 W Main St,"Alhambra, CA 91801",34.09342614633273,-118.12938050756223
Alhambra,34.09370000000007,-118.12726999999997,Alhambra Dance Studio,4dd016978877851244206e95,,Dance Studio,"Alhambra, CA",United States,34.093681,-118.129396
Alhambra,34.09370000000007,-118.12726999999997,Gallery Nucleus,4b68e194f964a52067912be3,,Art Gallery,210 E Main St (at Monterey St.),"Alhambra, CA 91801",34.09598847009032,-118.12433045356221
Alhambra,34.09370000000007,-118.12726999999997,SC3,4d7274965f0037041550e0a0,,Arcade,210 S. main St. (Monterey St.),"Alhambra, CA",34.09592154,-118.12486454
Alhambra,34.09370000000007,-118.12726999999997,Moma's Place,4c8590d947cc224baa8da29f,,Comedy Club,"Alhambra, CA 91801",United States,34.097784,-118.124574
Alhambra,34.09370000000007,-118.12726999999997,Us Natural Life,591a68f33abcaf17e7ecfa24,,Arcade,560B Main Street,"Alhambra, CA 91801",34.092113,-118.132515
Alhambra,34.09370000000007,-118.12726999999997,Ultrazone Lazer Tag,4b5c03d6f964a520422129e3,,Arcade,231 E Main St,"Alhambra, CA 91801",34.09647390610572,-118.12432572593544
Alhambra,34.09370000000007,-118.12726999999997,Mosaic Lizard Theatre Foundation,5b3025efccad6b0039b629e2,,Theater,13 N 4th St (W Main St),"Alhambra, CA 91801",34.093483,-118.13151
Alhambra,34.09370000000007,-118.12726999999997,Jennykins Island,4d3747b7c47db1f75d75eea5,,Art Gallery,California,United States,34.091466,-118.121591
Alhambra,34.09370000000007,-118.12726999999997,The Fit Factor,50a2dfca16484923d7abe004,,Gym,38 W Main St (Between 1st Street and Garfield),"Alhambra, CA 91801",34.0947186105007,-118.12760544095919
Alhambra,34.09370000000007,-118.12726999999997,Payke Gymnastics Academy,4f9c1eb2e4b05e5ed799f626,,Gymnastics Gym,107 S Garfield Ave,"Alhambra, CA 91801",34.093916295452736,-118.12655184921626
Alhambra,34.09370000000007,-118.12726999999997,Sayon Fitness,509b359ee4b0d26d35277d62,,Gym,125 W Main St,"Alhambra, CA 91801",34.09467566291041,-118.12835762428263
Alhambra,34.09370000000007,-118.12726999999997,Vo-Sci Muay Thai,4c5dd0436147be9a32349309,,Martial Arts Dojo,217 N Garfield Ave,"Alhambra, CA 91801",34.09718,-118.12854234
Alhambra,34.09370000000007,-118.12726999999997,Women's Gym,4c0d8cbf336220a181f0ca77,,Gym,California,United States,34.09654973772569,-118.12389458293818
Alhambra,34.09370000000007,-118.12726999999997,Yoga Darsana,5539a411498edd70d746f12c,,Yoga Studio,11 N 4th St (at W Main St),"Alhambra, CA 91801",34.09358193971658,-118.13159197213587
Alhambra,34.09370000000007,-118.12726999999997,Yoga Darsana,4c64c01ce0c4be9a3d8e8658,,Yoga Studio,11 N 4th St,"Alhambra, CA 91801",34.093426111349984,-118.13166625857264
Alhambra,34.09370000000007,-118.12726999999997,KR Gymnastics,4e5ebb93b61c4bf380067138,,Gymnastics Gym,"Alhambra, CA",United States,34.095311332157465,-118.12930050573424
Alhambra,34.09370000000007,-118.12726999999997,Pink Ninja Fitness,51e75591498ebd98d9fff5cc,,Martial Arts Dojo,"Alhambra, CA",United States,34.097055,-118.12836
Alhambra,34.09370000000007,-118.12726999999997,Borneo Kalimantan Cuisine,4e5ee9371f6e3022a72c5272,,Food,19 S Garfield Ave (Main St),"Alhambra, CA 91801",34.09481788466128,-118.12665890469869
Alhambra,34.09370000000007,-118.12726999999997,Pepper Lunch,5c11ad60e706550025cbb567,,Japanese Curry Restaurant,6 W Main St (Garfield Avenue),"Alhambra, CA 91801",34.094782,-118.12708
Alhambra,34.09370000000007,-118.12726999999997,Saigon Eden,57420349498ec732ffe4e4bb,,Vietnamese Restaurant,29 S Garfield Ave,"Alhambra, CA 91801",34.0947235672377,-118.12664230958741
Alhambra,34.09370000000007,-118.12726999999997,Panasia Sweet and Savory,5ac6ee38c0af5775e8e13824,,Dessert Shop,45 S Garfield Ave (at Main Street),"Alhambra, CA 91801",34.094225279857625,-118.12639820717067
Alhambra,34.09370000000007,-118.12726999999997,Gen Korean BBQ House,50dd1021e4b04eb763143b28,,Korean Restaurant,68 W Main St (at 1st St),"Alhambra, CA 91801",34.09457460739772,-118.12787893317156
Alhambra,34.09370000000007,-118.12726999999997,38 Degrees Ale House and Grill,4af39c5cf964a520eeee21e3,,Gastropub,100 W Main St (at 1st St),"Alhambra, CA 91801",34.09451194107451,-118.12791235387867
Alhambra,34.09370000000007,-118.12726999999997,The Boiling Crab,4bc68477d35d9c7481f3e23a,,Seafood Restaurant,33 W Main St (at N Garfield Ave),"Alhambra, CA 91801",34.09498503557315,-118.12767061922133
Alhambra,34.09370000000007,-118.12726999999997,Dickey’s Barbecue Pit,5a20738afebf312bccdcc705,,BBQ Joint,8 W Main St,"Alhambra, CA 91801",34.0948540462506,-118.12700519235514
Alhambra,34.09370000000007,-118.12726999999997,Bon Appétea,53bb56c3498e1eb378326cae,,Café,7 S 2nd St (at W Main St),"Alhambra, CA 91801",34.09390514156047,-118.12883201811508
Alhambra,34.09370000000007,-118.12726999999997,Starbucks,4aca3687f964a520e4c020e3,,Coffee Shop,101 W Main St,"Alhambra, CA 91801",34.09477517879643,-118.12811283690583
Alhambra,34.09370000000007,-118.12726999999997,The Big Catch Seafood House,581d2ec149e90070d452e7cf,,Seafood Restaurant,2 S Garfield Ave #100,"Alhambra, CA 91801",34.094921309777654,-118.12632385735529
Alhambra,34.09370000000007,-118.12726999999997,Earth Kitchen,58fc2684eb645b5ea04d31f3,,Chinese Restaurant,235 W Main St #B,"Alhambra, CA 91801",34.09381961485077,-118.1297366221458
Alhambra,34.09370000000007,-118.12726999999997,Road To Seoul,585df69b13af1c32d03693b1,,Korean Restaurant,1 W Main St (Garfield),"Alhambra, CA 91801",34.095256263174136,-118.12705378616606
Alhambra,34.09370000000007,-118.12726999999997,The Habit Burger Grill,55fc485d498e81836932d7fe,,Burger Joint,"100 E Main St, #170","Alhambra, CA 91801",34.09547,-118.125738
Alhambra,34.09370000000007,-118.12726999999997,NADI Myanmar Cafe,581f9f24fb482d7efa0e5c0d,,Burmese Restaurant,5 N 4th St,"Alhambra, CA 91801",34.0933414308902,-118.1313877751635
Alhambra,34.09370000000007,-118.12726999999997,Diner on Main,4a790449f964a520d5e61fe3,,Diner,201 W Main St,"Alhambra, CA 91801",34.09416750272647,-118.12927586662144
Alhambra,34.09370000000007,-118.12726999999997,Sweethoney Dessert,5bd66c9c86bc49002ccbea59,,Dessert Shop,410 W Main St (4th),"Alhambra, CA 91801",34.093065,-118.131342
Alhambra,34.09370000000007,-118.12726999999997,85C Bakery Cafe,56298249498edac0ff05a775,,Bakery,300 W Main St #101 (at S 3rd St),"Alhambra, CA 91801",34.093411,-118.130214
Alhambra,34.09370000000007,-118.12726999999997,Blaze Pizza,560b1a93498e26781b72d4c9,,Pizza Place,"100 E Main St,","Alhambra, CA 91801",34.09542,-118.125894
Alhambra,34.09370000000007,-118.12726999999997,7 Leaves Cafe,593c61c48c812a1b83486fa7,,Café,151 N Garfield Ave,"Alhambra, CA 91801",34.096596933162324,-118.12813803368847
Alhambra,34.09370000000007,-118.12726999999997,JJ2 Bakery / Cafe,5782929e498e9274e6ca3d0e,,Bakery,150 E Main St,"Alhambra, CA 91801",34.095478215744386,-118.12561417155952
Alhambra,34.09370000000007,-118.12726999999997,Tea Station,4a0284a9f964a5205b711fe3,,Tea Room,560 W Main St (at S 6th St),"Alhambra, CA 91801",34.09240566440972,-118.13272005941815
Alhambra,34.09370000000007,-118.12726999999997,Dog Haus Biergarten Alhambra,4f887bd2e4b04a075dc1ffa8,,Hot Dog Joint,410 E Main St (at Chapel Ave),"Alhambra, CA 91801",34.09693421555505,-118.12263965952457
Alhambra,34.09370000000007,-118.12726999999997,Half & Half Boba Express,5aee667ba89b5a002487512f,,Bubble Tea Shop,345 E Main St (at N Almansor St),"Alhambra, CA 91801",34.09774780228518,-118.12348688113154
Alhambra,34.09370000000007,-118.12726999999997,Lunasia Chinese Cuisine,49f41503f964a520fb6a1fe3,,Dim Sum Restaurant,500 W Main St,"Alhambra, CA 91801",34.09255615615788,-118.13234449181273
Alhambra,34.09370000000007,-118.12726999999997,Dr. Jeffery Shiau Optometrist,52f6c59211d24e0a59be5182,,Optical Shop,2 W Main St (Garfield),"Alhambra, CA 91801",34.09494462,-118.12690915
Alhambra,34.09370000000007,-118.12726999999997,Alhambra Dental,4b3bed87f964a520917e25e3,,Dentist's Office,100 S 1st St (Main St.),"Alhambra, CA 91801",34.093579,-118.126915
Alhambra,34.09370000000007,-118.12726999999997,Brookdale Alhambra Senior Living,4ce59bfbb99754813f68eb44,,Assisted Living,1 East Commonwealth Avenue (Garfield Ave),"Alhambra, CA 91801",34.092584252805786,-118.12412023544312
Alhambra,34.09370000000007,-118.12726999999997,Dr. Steven Zezula,4d9601160caaa143e4386cb3,,Doctor's Office,2 W Main St (Garfield Avenue),"Alhambra, CA 91801",34.09497904224373,-118.1267232843609
Alhambra,34.09370000000007,-118.12726999999997,"Stephen C Wong, MD",4d7bca90ace96a31225a5091,,Doctor's Office,430 S Garfield Ave Ste 3,"Alhambra, CA 91801",34.09125694838635,-118.1241163708372
